CAT;SAC;SIC;Time;LAT;LON;H(m);H(ft);RHO;THETA;Mode3/A;FL;TA;TI;BP;RA;TTA;GS;TAR;TAS;HDG;IAS;MACH;BAR;IVV;TN;GS(kt);HDG;STAT
CAT048;20;129;17:48:31:648;41,52839429;2,11054281;853,500328794122;2800,19801872091;13,667969;1,604004;7010;28;347243;ARK3FZ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1708;93,5;172,6282;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:31:828;41,5909121;2,22753383;891,615645036101;2925,24827286024;18,308594;17,979126;7362;29,25;345257;EAX4A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3066;95,7;344,6411;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:31:906;41,66712563;2,32482118;914,485472582281;3000,28051786685;24,167969;24,494019;7043;30;346296;ECHMQ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;631;84,7;215,8923;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:32:313;41,3292828;2,17281955;312,413861862384;1024,97989455258;3,632812;61,798096;6345;10,25;4D227B;RYR2494;1015;N/A;N/A;N/A;N/A;N/A;-115,3125;161;0,248;-928;-736;2506;167,42;246,0333;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:32:344;41,36080589;2,26719283;678,145602515899;2224,88721855826;8,296875;64,171143;1000;22,25;4CAC66;ABR294;1015,2;N/A;N/A;N/A;N/A;N/A;-114,960938;171;0,268;-64;0;1593;177,76;245,7422;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:32:633;41,29942988;2,33645894;960,042071352713;3149,74442937683;10,613281;90,335083;6436;31,5;0200F8;RAM960U;1015;N/A;N/A;N/A;N/A;N/A;20,566406;206;0,328;-544;-416;4017;222,42;19,1656;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:32:719;41,2518523;2,54339882;1394,18634827062;4574,1023388602;20,195312;98,201294;1000;45,75;44006D;AUA393E;1015;N/A;N/A;N/A;N/A;N/A;-92,8125;220;0,36;-960;-960;2532;244,42;267,4182;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:33:781;41,164379;2,05621224;1645,93905403558;5400,0626860421;8,480469;194,260254;1411;54;34620C;VLG8580;1015;N/A;N/A;N/A;N/A;N/A;-178,945312;220;0,368;2976;3040;3651;245,52;182,8015;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:34:141;41,26697458;2,0555588;419,098273717798;1374,9943803443;2,925781;226,137085;1000;13,75;3C648A;DLH55A;1015;N/A;N/A;N/A;N/A;N/A;-174,023438;166;0,26;1696;1600;3900;175,56;192,843;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:34:719;41,30178529;2,09267125;-0,000124271959066391;-0,000407716414183378;0,429688;278,701172;1000;-0,75;34768E;VLG6113;1015;N/A;N/A;N/A;N/A;N/A;-116,015625;104;0,156;352;-64;369;115,5;245,4291;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:35:578;41,54677014;2,07754972;518,229667115957;1700,22862106071;14,800781;355,720825;7013;17;346408;EAX5G;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1929;70,84;222,7094;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:35:641;41,52663547;2,11047704;853,499405394308;2800,19498919386;13,5625;1,604004;7010;28;347243;ARK3FZ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1708;94,16;174,9738;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:35:820;41,59270717;2,2269127;891,617071161978;2925,25295175106;18,402344;17,792358;7362;29,25;345257;EAX4A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3066;95,92;344,5477;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:35:898;41,66541482;2,32603491;914,48327049613;3000,27329317452;24,097656;24,713745;7043;30;346296;ECHMQ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;631;86,9;181,8787;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:36:305;41,32808899;2,16916265;297,174497923814;974,981979768365;3,453125;61,550903;6345;9,75;4D227B;RYR2494;1015;-0,703;-113,73;164;-0,062;164;-115,3125;157;0,24;-928;-736;2506;163,9;246,2476;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:36:336;41,35953104;2,26320536;678,147267490625;2224,89268107394;8,101562;64,105225;1000;22,25;4CAC66;ABR294;1015,2;N/A;N/A;N/A;N/A;N/A;-114,257812;169;0,268;0;32;1593;176,88;246,33;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:36:609;41,30327796;2,33826751;952,420874705538;3124,74050256892;10,695312;89,093628;6436;31,25;0200F8;RAM960U;1015;N/A;N/A;N/A;N/A;N/A;20,566406;203;0,324;-544;-256;4017;221,32;19,0063;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:36:719;41,25159246;2,53741883;1371,33381861728;4499,12684547231;19,929688;98,360596;1000;45;44006D;AUA393E;1015;N/A;N/A;N/A;N/A;N/A;-92,8125;219;0,36;-1056;-992;2532;244,42;267,4182;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:37:773;41,15983607;2,05596017;1714,52051950898;5625,06750122584;8,75;193,892212;1411;56,25;34620C;VLG8580;1015;-0,703;-177,539;246;0,125;244;-179,648438;219;0,368;3264;3232;3651;245,3;182,3346;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:38:102;41,26390515;2,05514691;457,19847471267;1499,99504377632;3,070312;223,895874;1000;15;3C648A;DLH55A;1015;N/A;N/A;N/A;N/A;N/A;-178,242188;168;0,26;1664;1568;3900;176,66;184,8669;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:38:648;41,30107519;2,09032558;-0,000195754691958427;-0,000642239823564887;0,53125;272,416992;1000;-0,5;34768E;VLG6113;1015;-0,176;-114,609;102;1,281;94;-115,664062;92;0,14;-96;-32;369;102,52;245,1819;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:39:578;41,54608434;2,08057652;502,989473603666;1650,22798457785;14,75;356,237183;7013;16,5;346408;EAX5G;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1929;69,96;223,2642;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:39:633;41,52494116;2,11044232;853,498521855101;2800,19209044309;13,460938;1,609497;7010;28;347243;ARK3FZ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1708;94,16;176,2976;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:39:813;41,59437811;2,22622453;891,618442804553;2925,25745189089;18,488281;17,605591;7362;29,25;345257;EAX4A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3066;95,92;344,5038;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:39:891;41,66409289;2,32776117;914,481069454923;3000,26607191049;24,058594;24,960938;7043;30;346296;ECHMQ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;631;89,54;154,9402;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:40:297;41,32687641;2,16551759;281,935096150264;924,983940853633;3,273438;61,298218;6345;9,25;4D227B;RYR2494;1015;N/A;N/A;N/A;N/A;N/A;-115,839844;154;0,236;-864;-832;2506;159,94;246,0004;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:40:328;41,35832305;2,25927059;678,148876870051;2224,89796119034;7,910156;64,017334;1000;22,25;4CAC66;ABR294;1015,2;1,055;-112,676;176;0,188;180;-113,203125;169;0,264;-32;32;1593;175,78;247,2253;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:40:594;41,30711335;2,33988096;944,799835271202;3099,73709155117;10,773438;87,874146;6436;31;0200F8;RAM960U;1015;-0,176;19,16;218;0;216;20,566406;200;0,32;-512;-448;4017;217,14;19,0997;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:40:711;41,25136741;2,53135152;1356,10129017103;4449,15135684474;19,660156;98,519897;1000;44,5;44006D;AUA393E;1015;N/A;N/A;N/A;N/A;N/A;-92,988281;220;0,36;-864;-992;2532;244,42;267,4182;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:41:766;41,15522802;2,05568728;1775,48205422144;5825,07254277188;9,023438;193,546143;1411;58,25;34620C;VLG8580;1015;N/A;N/A;N/A;N/A;N/A;179,824219;218;0,368;3136;3168;3651;245,3;182,0984;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:42:070;41,26057933;2,05498842;487,678755710833;1599,99596888633;3,222656;221,522827;1000;16;3C648A;DLH55A;1015;-2,109;-177,891;178;-0,094;178;-179,472656;170;0,264;1696;1696;3900;178,2;182,2467;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:43:625;41,52324984;2,11026521;853,497649733908;2800,189229153;13,359375;1,587524;7010;28;347243;ARK3FZ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1708;93,94;177,8522;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:43:805;41,59618377;2,22553838;883,999910567887;2900,26226658755;18,582031;17,41333;7362;29;345257;EAX4A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3066;96,36;344,2621;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:43:891;41,66338114;2,32997831;914,479056931101;3000,25946914183;24,0625;25,219116;7043;30;346296;ECHMQ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;631;89,32;124,0961;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:44:289;41,32571175;2,16203328;266,695635699667;874,985709428896;3,101562;61,034546;6345;8,75;4D227B;RYR2494;1015;N/A;N/A;N/A;N/A;N/A;-116,191406;152;0,232;-832;-864;2506;158,18;245,7037;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:44:320;41,35712166;2,25523464;678,15049066022;2224,90325577768;7,714844;63,907471;1000;22,25;4CAC66;ABR294;1015,2;N/A;N/A;N/A;N/A;N/A;-113,203125;169;0,268;-256;-384;1593;175,34;247,5275;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:44:570;41,31083918;2,34165591;937,178710750304;3074,73340137803;10,863281;86,709595;6436;30,75;0200F8;RAM960U;1015;N/A;N/A;N/A;N/A;N/A;20,566406;198;0,316;-736;-736;4017;214,94;19,0228;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:44:703;41,25120762;2,52547292;1333,24842324108;4374,17475690626;19,398438;98,668213;1000;43,75;44006D;AUA393E;1015;-0,176;-92,637;244;0;240;-92,988281;219;0,36;-896;-992;2532;243,54;267,4072;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:46:039;41,25729006;2,05495731;525,779076157138;1724,99702421938;3,375;219,314575;1000;17,25;3C648A;DLH55A;1015;N/A;N/A;N/A;N/A;N/A;-179,824219;172;0,268;1888;1888;3900;179,08;181,2799;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:47:547;41,54371545;2,07345316;472,507629832253;1550,22193225885;14,632812;354,946289;7013;15,5;346408;EAX5G;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1929;157,96;246,0388;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:47:617;41,52149154;2,11017196;853,496747826226;2800,1862701382;13,253906;1,582031;7010;28;347243;ARK3FZ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1708;93,72;178,6322;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:47:797;41,5978364;2,22489889;884,001263192855;2900,26670433365;18,667969;17,237549;7362;29;345257;EAX4A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3066;96,36;344,3225;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:47:883;41,66327447;2,33269746;914,477209336124;3000,25340747833;24,109375;25,488281;7043;30;346296;ECHMQ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;631;98,56;104,837;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:48:281;41,32451523;2,15857076;251,456138748676;824,987358252205;2,929688;60,78186;6345;8,25;4D227B;RYR2494;1015;N/A;N/A;N/A;N/A;N/A;-116,191406;150;0,232;-896;-864;2506;156,2;245,4016;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:48:313;41,35593303;2,25119906;662,912063229829;2174,90841352695;7,519531;63,786621;1000;21,75;4CAC66;ABR294;1015,2;N/A;N/A;N/A;N/A;N/A;-113,90625;170;0,268;-672;-736;1593;177,1;247,0551;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:48:555;41,3145698;2,34333687;921,93767458573;3024,73000028785;10,953125;85,561523;6436;30,25;0200F8;RAM960U;1015;N/A;N/A;N/A;N/A;N/A;20,566406;197;0,312;-736;-704;4017;212,96;19,1986;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:48:703;41,25098991;2,51949163;1310,39558658283;4299,19825628442;19,132812;98,833008;1000;43;44006D;AUA393E;1015;N/A;N/A;N/A;N/A;N/A;-92,988281;219;0,36;-1056;-992;2532;243,54;267,4072;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:50:016;41,25399693;2,0549698;571,499428515323;1874,99818505021;3,53125;217,271118;1000;18,75;3C648A;DLH55A;1015;N/A;N/A;N/A;N/A;N/A;179,121094;173;0,268;2112;2048;3900;180,18;180,6317;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:51:539;41,5424644;2,07329001;457,266914270818;1500,21958301627;14,558594;354,891357;7013;15;346408;EAX5G;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1929;70,18;204,3732;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:51:609;41,5197966;2,1101654;853,495883182622;2800,18343338088;13,152344;1,593018;7010;28;347243;ARK3FZ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1708;93,94;178,9453;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:51:781;41,59945126;2,22410625;891,622647591867;2925,2712471253;18,75;17,045288;7362;29,25;345257;EAX4A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3066;96,36;343,96;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:51:883;41,6640548;2,33474117;914,476524929516;3000,25116204975;24,191406;25,636597;7043;30;346296;ECHMQ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;631;88,22;79,8267;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:52:266;41,32328457;2,15503715;228,596620055847;749,988934944025;2,753906;60,501709;6345;7,5;4D227B;RYR2494;1015;0;-114,434;154;0,031;154;-116,191406;150;0,228;-864;-800;2506;154,88;245,5829;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:52:305;41,35467922;2,24720527;647,67356752418;2124,91334727603;7,324219;63,693237;1000;21,25;4CAC66;ABR294;1015,2;N/A;N/A;N/A;N/A;N/A;-114,433594;171;0,268;-832;-864;1593;177,98;246,4618;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:52:531;41,31825585;2,34501419;906,696663888171;2974,72668275087;11,046875;84,446411;6436;29,75;0200F8;RAM960U;1015;N/A;N/A;N/A;N/A;N/A;19,863281;194;0,308;-544;-480;4017;210,1;18,6053;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:52:695;41,25076812;2,51350231;1295,16265837569;4249,22145610529;18,867188;99,003296;1000;42,5;44006D;AUA393E;1015;N/A;N/A;N/A;N/A;N/A;-90,527344;219;0,356;-960;-1056;2532;243,32;268,819;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:53:984;41,25058597;2,05489757;609,599809218198;1999,99943807543;3,699219;215,386963;1000;20;3C648A;DLH55A;1015;N/A;N/A;N/A;N/A;N/A;178,769531;172;0,272;2144;2144;3900;180,18;180;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:55:531;41,54118378;2,0727004;442,026150598191;1450,21707592857;14,484375;354,759521;7013;14,5;346408;EAX5G;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1929;70,18;190,6677;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:55:609;41,51803475;2,11023871;853,494989507832;2800,18050137687;13,046875;1,620483;7010;28;347243;ARK3FZ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1708;93,94;178,819;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:55:773;41,60112083;2,22336489;891,62405643519;2925,27586931483;18,835938;16,858521;7362;29,25;345257;EAX4A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3066;96,36;343,6633;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:55:875;41,66514237;2,33613166;914,476519330405;3000,25114367997;24,277344;25,702515;7043;30;346296;ECHMQ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;631;81,62;67,4506;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:56:258;41,32213107;2,15163803;213,357054539956;699,99035881687;2,585938;60,161133;6345;7;4D227B;RYR2494;1015;N/A;N/A;N/A;N/A;N/A;-116,191406;149;0,228;-832;-800;2506;154;245,4291;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:56:297;41,35334591;2,24316664;632,435038416646;2074,91817143887;7,125;63,621826;1000;20,75;4CAC66;ABR294;1015,2;-1,23;-114,082;178;-0,094;182;-114,785156;171;0,268;-992;-1056;1593;177,76;245,7422;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:56:516;41,32187208;2,34660644;899,075732710771;2949,72362690681;11,140625;83,369751;6436;29,5;0200F8;RAM960U;1015;-18,633;15,645;208;-1,656;206;14,765625;192;0,304;-512;-576;4017;208,78;15,5676;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:56:688;41,25080654;2,50757005;1272,30953296088;4174,24400811936;18,601562;99,129639;1000;41,75;44006D;AUA393E;1015;N/A;N/A;N/A;N/A;N/A;-83,144531;220;0,356;-1152;-1216;2532;243,76;273,999;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:57:961;41,24732254;2,05500441;655,320222835988;2150,00079988922;3,859375;213,640137;1000;21,5;3C648A;DLH55A;1015;-1,758;179,121;180;-0,375;182;178,066406;173;0,272;2176;2144;3900;180,18;179,0442;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:59:523;41,53950054;2,06770519;426,784766427241;1400,21253308515;14,40625;353,831177;7013;14;346408;EAX5G;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1929;188,32;241,2213;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:59:609;41,51652615;2,11065015;853,494221612811;2800,17798203618;12,957031;1,713867;7010;28;347243;ARK3FZ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1708;93,5;177,6709;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:59:773;41,60280913;2,22253385;884,005513581447;2900,28064917856;18,921875;16,660767;7362;29;345257;EAX4A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3066;96,36;343,2184;No alert, no SPI, aircraft airbone
CAT048;20;129;17:48:59:875;41,6665757;2,33734682;944,956917994656;3100,25245483359;24,378906;25,72998;7043;31;346296;ECHMQ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;631;83,16;47,8619;No alert, no SPI, aircraft airbone
CAT048;20;129;17:49:00:250;41,32093178;2,14817155;198,117466029711;649,991707248917;2,414062;59,793091;6345;6,5;4D227B;RYR2494;1015;N/A;N/A;N/A;N/A;N/A;-116,191406;149;0,228;-704;-768;2506;153,56;245,7697;No alert, no SPI, aircraft airbone
CAT048;20;129;17:49:00:297;41,35201549;2,23922719;609,576429103501;1999,92273165993;6,929688;63,561401;1000;20;4CAC66;ABR294;1015,2;N/A;N/A;N/A;N/A;N/A;-114,785156;171;0,268;-992;-1024;1593;177,76;245,7422;No alert, no SPI, aircraft airbone
CAT048;20;129;17:49:00:500;41,32559551;2,34739972;883,835388336331;2899,72249546937;11,203125;82,254639;6436;29;0200F8;RAM960U;1015;N/A;N/A;N/A;N/A;N/A;5,976562;189;0,3;-512;-448;4017;207,02;7,7728;No alert, no SPI, aircraft airbone
CAT048;20;129;17:49:00:688;41,25133669;2,5016605;1241,83622586634;4074,26596327132;18,332031;99,168091;1000;40,75;44006D;AUA393E;1015;25,664;-76,113;242;2,25;240;-74,003906;219;0,356;-1056;-1120;2532;243,32;281,8597;No alert, no SPI, aircraft airbone
CAT048;20;129;17:49:01:938;41,24402872;2,05515058;701,040671029128;2300,0022751392;4,023438;211,997681;1000;23;3C648A;DLH55A;1015;N/A;N/A;N/A;N/A;N/A;177,1875;173;0,272;2176;2144;3900;180,18;178,407;No alert, no SPI, aircraft airbone
CAT048;20;129;17:49:03:609;41,51524112;2,11248915;853,493530475535;2800,17571452535;12,882812;2,092896;7010;28;347243;ARK3FZ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1708;96,8;139,9878;No alert, no SPI, aircraft airbone
CAT048;20;129;17:49:03:766;41,60434402;2,22175488;884,006850116886;2900,28503413748;19;16,479492;7362;29;345257;EAX4A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3066;95,92;342,9437;No alert, no SPI, aircraft airbone
CAT048;20;129;17:49:03:867;41,66791396;2,33844483;944,95731499698;3100,25375733469;24,472656;25,751953;7043;31;346296;ECHMQ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;631;84,7;41,0394;No alert, no SPI, aircraft airbone
CAT048;20;129;17:49:04:242;41,31980933;2,14484275;182,877833615057;599,992911637624;2,25;59,348145;6345;6;4D227B;RYR2494;1015;N/A;N/A;N/A;N/A;N/A;-116,191406;147;0,224;-800;-768;2506;152,68;245,6158;No alert, no SPI, aircraft airbone
CAT048;20;129;17:49:04:289;41,35060147;2,23514943;586,717822374776;1924,92730036006;6,726562;63,511963;1000;19,25;4CAC66;ABR294;1015,2;N/A;N/A;N/A;N/A;N/A;-114,785156;171;0,268;-960;-992;1593;177,76;245,7422;No alert, no SPI, aircraft airbone
CAT048;20;129;17:49:04:484;41,32935943;2,34738701;876,21563914977;2874,72331754813;11,234375;81,112061;6436;28,75;0200F8;RAM960U;1015;N/A;N/A;N/A;N/A;N/A;-3,164062;186;0,296;-448;-384;4017;204,16;358,5938;No alert, no SPI, aircraft airbone
CAT048;20;129;17:49:04:680;41,25263149;2,49599875;1226,60245812777;4024,28640872393;18,066406;99,058228;1000;40,25;44006D;AUA393E;1015;N/A;N/A;N/A;N/A;N/A;-64,863281;219;0,356;-800;-736;2532;242;290,8301;No alert, no SPI, aircraft airbone
CAT048;20;129;17:49:05:914;41,24065209;2,05525802;739,141151553951;2425,00385566427;4,195312;210,470581;1000;24,25;3C648A;DLH55A;1015;N/A;N/A;N/A;N/A;N/A;177,539062;173;0,272;2112;2112;3900;180,18;178,407;No alert, no SPI, aircraft airbone
CAT048;20;129;17:49:07:516;41,53750448;2,07062018;411,543937698007;1350,20981255713;14,273438;354,303589;7013;13,5;346408;EAX5G;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1929;76,12;134,2859;No alert, no SPI, aircraft airbone
CAT048;20;129;17:49:07:602;41,51445186;2,11482664;853,493061562069;2800,1741760953;12,839844;2,570801;7010;28;347243;ARK3FZ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1708;98,34;126,8152;No alert, no SPI, aircraft airbone
CAT048;20;129;17:49:07:758;41,60602042;2,2209351;884,008303564973;2900,28980266811;19,085938;16,287231;7362;29;345257;EAX4A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3066;95,92;342,4164;No alert, no SPI, aircraft airbone
CAT048;20;129;17:49:07:859;41,66899948;2,34025417;914,477021439932;3000,25279102099;24,566406;25,856323;7043;30;346296;ECHMQ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;631;87,78;44,2749;No alert, no SPI, aircraft airbone
CAT048;20;129;17:49:08:227;41,31861023;2,14136927;167,638185672462;549,99406508164;2,078125;58,848267;6345;5,5;4D227B;RYR2494;1015;0;-114,609;152;-0,062;152;-116,542969;148;0,224;-800;-736;2506;152,24;245,116;No alert, no SPI, aircraft airbone
CAT048;20;129;17:49:08:281;41,34928645;2,23129148;571,479104128666;1874,93150398949;6,535156;63,451538;1000;18,75;4CAC66;ABR294;1015,2;N/A;N/A;N/A;N/A;N/A;-114,609375;169;0,264;-928;-800;1593;175,56;245,7697;No alert, no SPI, aircraft airbone
CAT048;20;129;17:49:08:461;41,33294183;2,34678973;868,59631529171;2849,72553506165;11,242188;80,007935;6436;28,5;0200F8;RAM960U;1015;N/A;N/A;N/A;N/A;N/A;-12,128906;184;0,292;-640;-544;4017;202,62;349,4641;No alert, no SPI, aircraft airbone
CAT048;20;129;17:49:08:672;41,25459841;2,49082834;1211,36798961367;3974,30455504413;17,816406;98,805542;1000;39,75;44006D;AUA393E;1015;N/A;N/A;N/A;N/A;N/A;-56,074219;218;0,356;-672;-704;2532;240,68;299,6521;No alert, no SPI, aircraft airbone
CAT048;20;129;17:49:09:773;41,29038879;2,09748265;9,50321555137634E-05;0,000311785297095776;0,652344;198,500977;1452;0;342397;VLG2572;1015;N/A;N/A;N/A;N/A;N/A;-115,3125;100;0,152;-32;64;902;97,68;245,7971;No alert, no SPI, aircraft airbone
CAT048;20;129;17:49:09:891;41,23732447;2,05539087;784,861655163579;2575,00551272688;4,367188;209,069824;1000;25,75;3C648A;DLH55A;1015;N/A;N/A;N/A;N/A;N/A;177,714844;172;0,272;2112;2080;3900;181,06;178,7311;No alert, no SPI, aircraft airbone
CAT048;20;129;17:49:11:602;41,51346397;2,11710696;823,012482924387;2700,17227447765;12,785156;3,043213;7010;27;347243;ARK3FZ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1708;100,1;123,1238;No alert, no SPI, aircraft airbone
CAT048;20;129;17:49:11:750;41,60762498;2,22011666;884,009710133076;2900,294417393;19,167969;16,100464;7362;29;345257;EAX4A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3066;95,7;342,0374;No alert, no SPI, aircraft airbone
CAT048;20;129;17:49:11:859;41,67017508;2,34218955;914,476712442003;3000,25177724822;24,667969;25,966187;7043;30;346296;ECHMQ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;631;90,42;46,3403;No alert, no SPI, aircraft airbone
CAT048;20;129;17:49:12:219;41,31742964;2,13797737;152,398499334231;499,995092555718;1,910156;58,287964;6345;5;4D227B;RYR2494;1015;N/A;N/A;N/A;N/A;N/A;-116,191406;146;0,224;-800;-768;2506;152,68;245,6158;No alert, no SPI, aircraft airbone
CAT048;20;129;17:49:12:273;41,34794517;2,22735409;556,240373094566;1824,93566566358;6,339844;63,38562;1000;18,25;4CAC66;ABR294;1015,2;-1,055;-114,258;174;0,031;176;-114,785156;167;0,26;-864;-864;1593;173,36;245,7971;No alert, no SPI, aircraft airbone
